row_type,instance_dir,instance_name,instance_count,fitness,obj,solve_time,x,total_costs,violation,total_costs_dim1,total_costs_dim2,total_costs_dim3,violation_dim1,violation_dim2,violation_dim3,resource_utilization_dim1,resource_utilization_dim2,resource_utilization_dim3,value_to_cost_profile_dim1,value_to_cost_profile_dim2,value_to_cost_profile_dim3,capacity_mask,precedence_violation,fitness_mean_over_instances,fitness_std_over_instances,obj_mean_over_instances,obj_std_over_instances,solve_time_mean_over_instances,solve_time_std_over_instances,precedence_violation_mean_over_instances,precedence_violation_std_over_instances,violation_dim1_mean_over_instances,violation_dim1_std_over_instances,violation_dim2_mean_over_instances,violation_dim2_std_over_instances,violation_dim3_mean_over_instances,violation_dim3_std_over_instances,total_costs_dim1_mean_over_instances,total_costs_dim1_std_over_instances,total_costs_dim2_mean_over_instances,total_costs_dim2_std_over_instances,total_costs_dim3_mean_over_instances,total_costs_dim3_std_over_instances,resource_utilization_dim1_mean_over_instances,resource_utilization_dim1_std_over_instances,resource_utilization_dim2_mean_over_instances,resource_utilization_dim2_std_over_instances,resource_utilization_dim3_mean_over_instances,resource_utilization_dim3_std_over_instances,value_to_cost_profile_dim1_mean_over_instances,value_to_cost_profile_dim1_std_over_instances,value_to_cost_profile_dim2_mean_over_instances,value_to_cost_profile_dim2_std_over_instances,value_to_cost_profile_dim3_mean_over_instances,value_to_cost_profile_dim3_std_over_instances
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670504.sm,,24.594884,24.594884,3.43455140000151,"[1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1
 0 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 0]",[ 9.966803 14.24129  13.82816 ],[0. 0. 0.],9.966803,14.241290000000001,13.82816,0.0,0.0,0.0,0.9994822485355446,0.9921807355461977,0.8765177723521806,2.4676803584860663,1.7270123703681337,1.7786085784370445,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670505.sm,,24.278663899999998,24.278663899999998,3.194296799993026,"[1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0
 1 1 1 0 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 1 1 1]",[10.081118 14.128688 10.663701],[0. 0. 0.],10.081117999999998,14.128687999999997,10.663701,0.0,0.0,0.0,0.9985932095267905,0.9918948418012487,0.8294467612322639,2.4083304946931485,1.7183947936283965,2.2767577504282985,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670506.sm,,24.7602718,24.7602718,3.0020636999979615,"[1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1
 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 0]",[ 9.679231 13.776014  9.610851],[0. 0. 0.],9.679231,13.776014,9.610850999999998,0.0,0.0,0.0,0.9918097467599929,0.9989289948997824,0.7514708681089145,2.558082537755324,1.7973465909660082,2.5762829743172593,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670507.sm,,25.6147586,25.6147586,3.3434648000111338,"[1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1
 1 1 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0]",[ 9.203023 13.270376 11.276184],[0. 0. 0.],9.203023000000002,13.270375999999999,11.276183999999999,0.0,0.0,0.0,0.9993528058418614,0.9972279801467829,0.8798867995256366,2.7832983357751027,1.930221012577187,2.271580403441448,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670508.sm,,25.3241841,25.3241841,2.7811533999920357,"[1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 0 1 1 1 1 0 1 0 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0]",[ 8.73344  11.785488  9.130868],[0. 0. 0.],8.733440000000002,11.785487999999999,9.130867999999998,0.0,0.0,0.0,0.9972129001082345,0.9984565864314139,0.8787442446761146,2.899680320698373,2.1487599070993073,2.773469521189005,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670509.sm,,24.5326561,24.5326561,3.025283800001489,"[1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0
 1 1 0 0 1 1 0 1 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0]",[ 8.720046 12.856512  9.593539],[0. 0. 0.],8.720046000000002,12.856512,9.593539,0.0,0.0,0.0,0.9981326318970375,0.9995751042005441,0.9465726139654094,2.813363151983372,1.9081891029230946,2.5572060633724427,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670510.sm,,23.998681599999998,23.998681599999998,3.2050668000010774,"[1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
 0 0 1 1 0 0 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 0]",[ 9.831693 13.383255 10.390953],[0. 0. 0.],9.831693000000001,13.383255000000002,10.390952999999998,0.0,0.0,0.0,0.9972815317716411,0.9749867447165731,0.7704308760374745,2.4409510752624186,1.793187202963703,2.30957464632936,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670511.sm,,24.1556394,24.1556394,3.0707565999910003,"[0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0]",[ 9.3964   13.154289 10.807272],[0. 0. 0.],9.3964,13.154288999999997,10.807272,0.0,0.0,0.0,0.9998989076707796,0.898763001594767,0.834884645979425,2.5707334085394407,1.8363318154253723,2.235128291394905,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670512.sm,,24.065297299999997,24.065297299999997,3.1783891999948537,"[1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1
 1 0 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 0 0 0 0 0]",[ 8.988176 13.005501  8.689805],[0. 0. 0.],8.988176,13.005500999999999,8.689805,0.0,0.0,0.0,0.9978934513136786,0.9339514577950273,0.6515691922775096,2.6774394827159593,1.8503937141675664,2.7693713840529215,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670513.sm,,22.786786099999997,22.786786099999997,3.33025740001176,"[0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 0
 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 0 0 0 0 0 1 0 1]",[10.126247 14.476699 10.587502],[0. 0. 0.],10.126247000000003,14.476699,10.587502,0.0,0.0,0.0,0.9976984330526298,0.9393120552700966,0.7627781618184484,2.250269630989644,1.5740319046489808,2.1522344080785056,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670514.sm,,25.6261252,25.6261252,2.679978600004688,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0
 1 0 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0]",[10.949454 14.19975  13.653177],[0. 0. 0.],10.949454000000001,14.199749999999998,13.653177000000001,0.0,0.0,0.0,0.9970403271475204,0.9959709460340475,0.931078256886978,2.3404021058949604,1.804688476909805,1.8769349580687336,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670515.sm,,23.4541584,23.4541584,3.2911600999941584,"[1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
 1 1 0 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0]",[ 9.6961   14.746062 13.172137],[0. 0. 0.],9.696100000000001,14.746062000000002,13.172137,0.0,0.0,0.0,0.9994923216876569,0.9197629060044435,0.8543215886739876,2.4189270325182286,1.5905370803405003,1.780588707815596,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670516.sm,,22.9658356,22.9658356,3.0134536999976262,"[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1
 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 1 0 0 0 0 0 0 0]",[ 7.795129 10.931154  8.518287],[0. 0. 0.],7.795129,10.931154,8.518287,0.0,0.0,0.0,0.9940216865291314,0.8553268404213116,0.6641177970244346,2.946177747667806,2.100952525232011,2.696062670816327,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670517.sm,,23.401600099999996,23.401600099999996,3.233405099992524,"[1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0
 0 1 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0]",[ 9.947414 12.989264 10.321772],[0. 0. 0.],9.947413999999998,12.989264000000002,10.321772000000001,0.0,0.0,0.0,0.9976863706288219,0.9579825970646607,0.7122442191845101,2.3525310296726367,1.801610938079324,2.267207617064201,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670518.sm,,25.7662127,25.7662127,2.857814300004975,"[1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1
 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0]",[ 9.961024 13.602355 10.264362],[0. 0. 0.],9.961023999999998,13.602355000000001,10.264362,0.0,0.0,0.0,0.9961920572851555,0.9774912675198448,0.8250317574582202,2.586703204409507,1.8942464521768472,2.5102595465748383,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
